run_id,condition,jspsych_start_time,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,user_agent,inner_width,inner_height,load_time,success,response_type,key_press,avg_frame_time,center_x,center_y,webgazer_data,webgazer_targets,rastocCategory,trialId,cueWasShownAtLeft,experimentName,starTs,finishTs,intraTrialBlankDuration,fixationDuration,interTrialBlankDuration,cueDuration,cueXDistance,events,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
35,1,2022-02-22T22:32:27.186Z,events-tracking-start,0,2,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",html-button-response,1,12428,0.0-1.0,12423,"
    <div style=""text-align: left;"">
      <p>
        Bienvenidx a esta primera instancia de experimentación, gracias por
        participar c:
      </p>
      <p>
        En este experimento vas a realizar la tarea de antisacadas. Va a tomar
        aproximadamente 10 minutos. Es entonces importante que <b>te sientes
        cómodx</b>. Si estás con una notebook sentate tal que puedas estar en
        la misma posición durante unos minutos. 
      </p>
    </div>
    ",0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",1536,722,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",survey-html-form,2,241611,0.0-2.0,229180,"""","{""edad"":""26"",""anteojos"":""si"",""hardware"":""RAM 8gb - Placa de video externa - Procesador intel core i7 ""}","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",webgazer-init-camera,3,357490,0.0-3.0,"""","""","""","""","""","""",17791,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",fullscreen,4,366707,0.0-4.0,"""","""","""","""","""","""","""",true,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",html-button-response,5,390212,0.0-5.0,23501,"
    <div style=""text-align: left"">
      <h3>Calibración</h3>
      <p>
        El sistema en cuestión requiere ser inicialmente calibrado para
        poder estimar la mirada. Además, cada vez que detectemos demasiado
        movimiento procederemos a recalibrar. Tené en cuenta que <b>rotar
        la cabeza también cuenta como movimiento</b>. Idealmente durante
        los experimentos tendrías que estar <b>moviendo únicamente tus
        ojos</b>.
      </p>
      <p>
        La calibración consiste en fijar la mirada en <span style=""color:
        blue; font-weight: bold;"">círculos azules</span> que van a aparecer
        en la pantalla.
        <br>
        Cada vez que aparezca uno tenés que
      </p>
      <ol>
        <li>fijar la mirada en él</li>
        <li>presionar la <b>barra de espacio</b></li>
      </ol>
      <p>
        En el próximo paso realizarás la calibración inicial.
        <br>
        Si más adelante detectamos demasiado movimiento entoces te vamos a
        avisar así recalibramos el sistema.
      </p>
    </div>
    ",0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",html-button-response,6,393744,0.0-6.0-0.0,3531,"
      <h3>
        Calibración lado a lado
      </h3>
      <p>
        En la próxima pantalla van a ir apareciendo puntos azules. Cada vez que
        aparezca uno, fijá la mirada en él y presiona la barra de espacio.
      </p>
      ",0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,7,395862,0.0-6.0-1.0-0.0,1698,""""," ","""","""","""","""","""",key," ",16.795396825396605,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,8,397959,0.0-6.0-1.1-0.1,1681,""""," ","""","""","""","""","""",key," ",16.9372950819675,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,9,399485,0.0-6.0-1.2-0.2,1125,""""," ","""","""","""","""","""",key," ",16.664869565217447,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,10,400843,0.0-6.0-1.3-0.3,950,""""," ","""","""","""","""","""",key," ",16.873468354430575,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,11,402164,0.0-6.0-1.4-0.4,918,""""," ","""","""","""","""","""",key," ",16.663974683544645,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,12,403107,0.0-6.0-1.5-0.5,540,""""," ","""","""","""","""","""",key," ",16.664872727273245,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,13,404577,0.0-6.0-1.6-0.6,1069,""""," ","""","""","""","""","""",key," ",16.664482758620665,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,14,405612,0.0-6.0-1.7-0.7,635,""""," ","""","""","""","""","""",key," ",16.66326229508153,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,15,406943,0.0-6.0-1.8-0.8,925,""""," ","""","""","""","""","""",key," ",16.66420253164568,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,16,408123,0.0-6.0-1.9-0.9,779,""""," ","""","""","""","""","""",key," ",16.66421428571422,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,17,409298,0.0-6.0-1.10-0.10,773,""""," ","""","""","""","""","""",key," ",16.661942857143003,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,18,410573,0.0-6.0-1.11-0.11,866,""""," ","""","""","""","""","""",key," ",16.66573333333324,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,19,411810,0.0-6.0-1.12-0.12,835,""""," ","""","""","""","""","""",key," ",16.665712328767246,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,20,412891,0.0-6.0-1.13-0.13,676,""""," ","""","""","""","""","""",key," ",16.663343749999513,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,21,414059,0.0-6.0-1.14-0.14,767,""""," ","""","""","""","""","""",key," ",16.665304347826336,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,22,415208,0.0-6.0-1.15-0.15,736,""""," ","""","""","""","""","""",key," ",16.66336764705963,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,23,416551,0.0-6.0-1.16-0.16,941,""""," ","""","""","""","""","""",key," ",16.663212499999645,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,24,418005,0.0-6.0-1.17-0.17,1053,""""," ","""","""","""","""","""",key," ",16.66596511627959,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,25,419674,0.0-6.0-1.18-0.18,1266,""""," ","""","""","""","""","""",key," ",16.83501020408169,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
35,1,"""",psychophysics,26,420481,0.0-6.0-1.19-0.19,394,""""," ","""","""","""","""","""",key," ",17.02114893617034,768,428,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","2022-02-22 22:32:23",190.210.235.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",WebKit,Chrome,98.0.4758.102,Windows,10.0,d68445762921a6df6a16916ec4cd916d
